transaction_id,customer_id,transaction_amount,transaction_date,payment_method,product_category,quantity,customer_age,customer_location,device_used,ip_address,shipping_address,billing_address,is_fraudulent,account_age_days,transaction_hour,tx_date
TX-20260108092137-000004-0167,CUST-000004,3558.53,2025-11-16 18:10:16,wallet,Digital,1,30,"Johannesburg, ZA",tablet,78.61.251.152,"Johannesburg, ZA","Johannesburg, ZA",0,257,18,2025-11-16 18:10:16
TX-20260108092137-000004-0168,CUST-000004,2514.87,2025-11-17 03:23:33,cod,Home,2,31,"Johannesburg, ZA",tablet,78.61.251.230,"Johannesburg, ZA","Johannesburg, ZA",0,258,3,2025-11-17 03:23:33
TX-20260108092137-000004-0169,CUST-000004,4919.59,2025-11-17 06:25:51,wallet,Fashion,1,31,"Johannesburg, ZA",tablet,78.61.251.38,"New York, US","Johannesburg, ZA",1,258,6,2025-11-17 06:25:51
TX-20260108092137-000004-0170,CUST-000004,4597.32,2025-11-18 04:17:25,debit_card,Luxury,1,30,"Johannesburg, ZA",tablet,78.61.251.47,"Johannesburg, ZA","Johannesburg, ZA",0,259,4,2025-11-18 04:17:25
TX-20260108092137-000004-0171,CUST-000004,3745.29,2025-11-18 05:33:36,debit_card,Fashion,1,31,"Johannesburg, ZA",tablet,78.61.251.82,"Johannesburg, ZA","Johannesburg, ZA",0,259,5,2025-11-18 05:33:36
TX-20260108092137-000004-0172,CUST-000004,5004.94,2025-11-18 17:43:05,wallet,Fashion,2,30,"Johannesburg, ZA",tablet,78.61.251.171,"Johannesburg, ZA","Johannesburg, ZA",0,259,17,2025-11-18 17:43:05
TX-20260108092137-000004-0173,CUST-000004,3401.48,2025-11-18 20:15:57,wallet,Home,2,32,"Johannesburg, ZA",tablet,78.61.251.78,"Johannesburg, ZA","Johannesburg, ZA",1,259,20,2025-11-18 20:15:57
TX-20260108092137-000004-0174,CUST-000004,18049.02,2025-11-19 18:19:11,bank_transfer,Fashion,1,31,"Johannesburg, ZA",desktop,78.61.251.249,"Johannesburg, ZA","Johannesburg, ZA",0,260,18,2025-11-19 18:19:11
TX-20260108092137-000004-0175,CUST-000004,3446.81,2025-11-20 10:34:12,wallet,Digital,2,29,"Johannesburg, ZA",desktop,78.61.251.171,"Johannesburg, ZA","Johannesburg, ZA",1,261,10,2025-11-20 10:34:12
TX-20260108092137-000004-0176,CUST-000004,1624.78,2025-11-20 19:22:02,bank_transfer,Grocery,1,30,"Johannesburg, ZA",tablet,78.61.251.231,"Johannesburg, ZA","Johannesburg, ZA",1,261,19,2025-11-20 19:22:02
TX-20260108092137-000004-0177,CUST-000004,2000.75,2025-11-22 21:07:18,credit_card,Grocery,2,29,"Johannesburg, ZA",tablet,78.61.251.57,"Johannesburg, ZA","Johannesburg, ZA",0,263,21,2025-11-22 21:07:18
TX-20260108092137-000004-0178,CUST-000004,16724.69,2025-11-22 23:06:35,credit_card,Luxury,3,29,"Johannesburg, ZA",tablet,78.61.251.57,"Johannesburg, ZA","Johannesburg, ZA",1,263,23,2025-11-22 23:06:35
TX-20260108092137-000004-0179,CUST-000004,2750.89,2025-11-23 02:00:18,debit_card,Electronics,1,31,"Johannesburg, ZA",tablet,78.61.251.174,"Johannesburg, ZA","Johannesburg, ZA",0,264,2,2025-11-23 02:00:18
TX-20260108092137-000004-0180,CUST-000004,15837.88,2025-11-24 17:19:11,cod,Home,2,30,"Johannesburg, ZA",tablet,78.61.251.155,"Johannesburg, ZA","Johannesburg, ZA",0,265,17,2025-11-24 17:19:11
TX-20260108092137-000004-0181,CUST-000004,15564.01,2025-11-24 23:15:57,wallet,Home,2,30,"Johannesburg, ZA",tablet,78.61.251.4,"Singapore, SG","Johannesburg, ZA",1,265,23,2025-11-24 23:15:57
TX-20260108092137-000004-0182,CUST-000004,1508.33,2025-11-25 06:02:57,bank_transfer,Luxury,1,29,"Johannesburg, ZA",tablet,78.61.251.114,"Johannesburg, ZA","Johannesburg, ZA",0,266,6,2025-11-25 06:02:57
TX-20260108092137-000004-0183,CUST-000004,2315.54,2025-11-25 11:50:14,bank_transfer,Grocery,1,29,"Johannesburg, ZA",tablet,78.61.251.230,"Johannesburg, ZA","Johannesburg, ZA",0,266,11,2025-11-25 11:50:14
TX-20260108092137-000004-0184,CUST-000004,4708.46,2025-11-25 12:18:43,debit_card,Luxury,4,29,"Johannesburg, ZA",tablet,78.61.251.78,"Johannesburg, ZA","Johannesburg, ZA",0,266,12,2025-11-25 12:18:43
TX-20260108092137-000004-0185,CUST-000004,2038.65,2025-11-25 16:26:06,wallet,Electronics,4,31,"Johannesburg, ZA",tablet,78.61.251.23,"Johannesburg, ZA","Johannesburg, ZA",1,266,16,2025-11-25 16:26:06
TX-20260108092137-000004-0186,CUST-000004,1279.04,2025-11-27 19:23:21,wallet,Home,1,31,"Johannesburg, ZA",tablet,78.61.251.146,"Johannesburg, ZA","Johannesburg, ZA",0,268,19,2025-11-27 19:23:21
TX-20260108092137-000004-0187,CUST-000004,14558.64,2025-11-28 08:20:48,debit_card,Home,2,28,"Johannesburg, ZA",tablet,78.61.251.211,"Johannesburg, ZA","Johannesburg, ZA",0,269,8,2025-11-28 08:20:48
TX-20260108092137-000004-0188,CUST-000004,3334.7,2025-12-01 10:59:38,wallet,Home,1,30,"Johannesburg, ZA",tablet,78.61.251.7,"Johannesburg, ZA","Johannesburg, ZA",0,272,10,2025-12-01 10:59:38
TX-20260108092137-000004-0189,CUST-000004,2488.74,2025-12-01 17:41:24,wallet,Digital,2,31,"Johannesburg, ZA",desktop,78.61.251.171,"Johannesburg, ZA","Johannesburg, ZA",0,272,17,2025-12-01 17:41:24
TX-20260108092137-000004-0190,CUST-000004,3205.38,2025-12-02 01:24:10,bank_transfer,Digital,2,30,"Johannesburg, ZA",tablet,78.61.251.196,"Johannesburg, ZA","Johannesburg, ZA",0,273,1,2025-12-02 01:24:10
TX-20260108092137-000004-0191,CUST-000004,3122.38,2025-12-02 20:27:35,credit_card,Luxury,1,30,"Johannesburg, ZA",tablet,78.61.251.112,"Johannesburg, ZA","Johannesburg, ZA",0,273,20,2025-12-02 20:27:35
TX-20260108092137-000004-0192,CUST-000004,1848.22,2025-12-03 14:41:59,bank_transfer,Digital,5,29,"Johannesburg, ZA",desktop,78.61.251.148,"Johannesburg, ZA","Johannesburg, ZA",1,274,14,2025-12-03 14:41:59
TX-20260108092137-000004-0193,CUST-000004,1618.9,2025-12-03 16:42:36,cod,Electronics,1,31,"Johannesburg, ZA",tablet,78.61.251.178,"Johannesburg, ZA","Johannesburg, ZA",1,274,16,2025-12-03 16:42:36
TX-20260108092137-000004-0194,CUST-000004,1759.55,2025-12-04 13:06:42,wallet,Grocery,3,30,"Johannesburg, ZA",tablet,78.61.251.75,"Hyderabad, IN","Johannesburg, ZA",0,275,13,2025-12-04 13:06:42
TX-20260108092137-000004-0195,CUST-000004,3983.86,2025-12-04 17:25:10,cod,Fashion,1,31,"Johannesburg, ZA",mobile,78.61.251.154,"Johannesburg, ZA","Johannesburg, ZA",0,275,17,2025-12-04 17:25:10
TX-20260108092137-000004-0196,CUST-000004,4541.45,2025-12-05 04:26:05,wallet,Digital,3,30,"Johannesburg, ZA",desktop,78.61.251.177,"Johannesburg, ZA","Johannesburg, ZA",1,276,4,2025-12-05 04:26:05
TX-20260108092137-000004-0197,CUST-000004,873.97,2025-12-05 16:54:29,wallet,Fashion,1,30,"Johannesburg, ZA",tablet,78.61.251.96,"Johannesburg, ZA","Johannesburg, ZA",0,276,16,2025-12-05 16:54:29
TX-20260108092137-000004-0198,CUST-000004,2802.43,2025-12-06 04:29:21,debit_card,Electronics,5,30,"Johannesburg, ZA",tablet,78.61.251.213,"Johannesburg, ZA","Johannesburg, ZA",1,277,4,2025-12-06 04:29:21
TX-20260108092137-000004-0199,CUST-000004,4659.29,2025-12-07 03:17:42,cod,Digital,1,30,"Johannesburg, ZA",tablet,78.61.251.183,"Johannesburg, ZA","Johannesburg, ZA",0,278,3,2025-12-07 03:17:42
TX-20260108092137-000004-0200,CUST-000004,3779.48,2025-12-07 23:19:49,credit_card,Home,2,29,"Johannesburg, ZA",tablet,78.61.251.210,"Johannesburg, ZA","Johannesburg, ZA",1,278,23,2025-12-07 23:19:49
TX-20260108092137-000004-0201,CUST-000004,19902.38,2025-12-09 10:58:28,wallet,Grocery,1,29,"Johannesburg, ZA",tablet,78.61.251.114,"Johannesburg, ZA","Johannesburg, ZA",0,280,10,2025-12-09 10:58:28
TX-20260108092137-000004-0202,CUST-000004,2476.75,2025-12-09 14:16:39,wallet,Fashion,2,30,"Johannesburg, ZA",mobile,78.61.251.31,"Johannesburg, ZA","Johannesburg, ZA",0,280,14,2025-12-09 14:16:39
TX-20260108092137-000004-0203,CUST-000004,3899.7,2025-12-10 06:17:10,debit_card,Digital,2,31,"Johannesburg, ZA",tablet,78.61.251.34,"Johannesburg, ZA","Johannesburg, ZA",0,281,6,2025-12-10 06:17:10
TX-20260108092137-000004-0204,CUST-000004,2381.83,2025-12-10 20:01:08,credit_card,Electronics,3,31,"Johannesburg, ZA",tablet,78.61.251.111,"Johannesburg, ZA","Johannesburg, ZA",1,281,20,2025-12-10 20:01:08
TX-20260108092137-000004-0205,CUST-000004,13736.05,2025-12-10 23:01:59,cod,Luxury,3,33,"Johannesburg, ZA",tablet,78.61.251.65,"Johannesburg, ZA","Johannesburg, ZA",1,281,23,2025-12-10 23:01:59
TX-20260108092137-000004-0206,CUST-000004,5273.95,2025-12-12 16:44:29,credit_card,Electronics,2,30,"Johannesburg, ZA",tablet,78.61.251.231,"Johannesburg, ZA","Johannesburg, ZA",0,283,16,2025-12-12 16:44:29
TX-20260108092137-000004-0207,CUST-000004,2491.12,2025-12-13 05:53:04,credit_card,Electronics,4,29,"Johannesburg, ZA",tablet,78.61.251.72,"Johannesburg, ZA","Johannesburg, ZA",0,284,5,2025-12-13 05:53:04
TX-20260108092137-000004-0208,CUST-000004,1688.82,2025-12-15 21:18:01,debit_card,Luxury,3,30,"Johannesburg, ZA",tablet,78.61.251.146,"Johannesburg, ZA","Johannesburg, ZA",1,286,21,2025-12-15 21:18:01
TX-20260108092137-000004-0209,CUST-000004,1184.05,2025-12-16 04:13:11,credit_card,Luxury,4,31,"Johannesburg, ZA",tablet,78.61.251.73,"Johannesburg, ZA","Johannesburg, ZA",1,287,4,2025-12-16 04:13:11
TX-20260108092137-000004-0210,CUST-000004,3489.53,2025-12-18 20:57:26,credit_card,Digital,3,29,"Johannesburg, ZA",tablet,78.61.251.130,"Johannesburg, ZA","Johannesburg, ZA",0,289,20,2025-12-18 20:57:26
TX-20260108092137-000004-0211,CUST-000004,3167.42,2025-12-19 06:06:03,cod,Fashion,1,29,"Johannesburg, ZA",tablet,78.61.251.252,"Moscow, RU","Johannesburg, ZA",1,290,6,2025-12-19 06:06:03
TX-20260108092137-000004-0212,CUST-000004,4076.61,2025-12-19 12:51:32,debit_card,Home,1,31,"Johannesburg, ZA",tablet,78.61.251.134,"Lagos, NG","Johannesburg, ZA",1,290,12,2025-12-19 12:51:32
TX-20260108092137-000004-0213,CUST-000004,555.6,2025-12-21 15:28:24,wallet,Luxury,1,29,"Johannesburg, ZA",mobile,78.61.251.30,"Johannesburg, ZA","Johannesburg, ZA",0,292,15,2025-12-21 15:28:24
TX-20260108092137-000004-0214,CUST-000004,2400.07,2025-12-24 22:51:17,wallet,Digital,1,30,"Johannesburg, ZA",desktop,78.61.251.105,"Johannesburg, ZA","Johannesburg, ZA",1,295,22,2025-12-24 22:51:17
TX-20260108092137-000004-0215,CUST-000004,2987.82,2025-12-25 10:59:38,debit_card,Electronics,2,31,"Johannesburg, ZA",desktop,78.61.251.173,"New York, US","Johannesburg, ZA",0,296,10,2025-12-25 10:59:38
TX-20260108092137-000004-0216,CUST-000004,17318.42,2025-12-25 14:10:07,bank_transfer,Luxury,4,30,"Johannesburg, ZA",tablet,78.61.251.37,"Johannesburg, ZA","Johannesburg, ZA",1,296,14,2025-12-25 14:10:07
TX-20260108092137-000004-0217,CUST-000004,3584.35,2025-12-27 19:50:49,credit_card,Digital,3,30,"Johannesburg, ZA",mobile,78.61.251.250,"Johannesburg, ZA","Johannesburg, ZA",0,298,19,2025-12-27 19:50:49
TX-20260108092137-000004-0218,CUST-000004,5449.15,2025-12-28 07:27:12,bank_transfer,Electronics,1,31,"Johannesburg, ZA",tablet,78.61.251.128,"Johannesburg, ZA","Johannesburg, ZA",0,299,7,2025-12-28 07:27:12
TX-20260108092137-000004-0219,CUST-000004,2971.13,2025-12-28 10:25:31,cod,Luxury,2,28,"Johannesburg, ZA",tablet,78.61.251.165,"Johannesburg, ZA","Johannesburg, ZA",0,299,10,2025-12-28 10:25:31
TX-20260108092137-000004-0220,CUST-000004,1702.54,2025-12-28 12:23:08,cod,Home,3,30,"Johannesburg, ZA",tablet,78.61.251.197,"Johannesburg, ZA","Johannesburg, ZA",0,299,12,2025-12-28 12:23:08
TX-20260108092137-000004-0221,CUST-000004,8656.02,2025-12-28 16:40:44,bank_transfer,Home,2,29,"Johannesburg, ZA",tablet,78.61.251.213,"Lagos, NG","Johannesburg, ZA",1,299,16,2025-12-28 16:40:44
TX-20260108092137-000004-0222,CUST-000004,893.36,2025-12-28 21:29:55,debit_card,Home,5,31,"Johannesburg, ZA",tablet,78.61.251.78,"Johannesburg, ZA","Johannesburg, ZA",0,299,21,2025-12-28 21:29:55
TX-20260108092137-000004-0223,CUST-000004,7956.83,2025-12-31 12:57:10,credit_card,Digital,1,31,"Johannesburg, ZA",desktop,78.61.251.52,"Johannesburg, ZA","Johannesburg, ZA",0,302,12,2025-12-31 12:57:10
TX-20260108092137-000004-0224,CUST-000004,2481.92,2026-01-04 12:20:55,cod,Grocery,1,30,"Johannesburg, ZA",tablet,78.61.251.139,"Johannesburg, ZA","Johannesburg, ZA",0,306,12,2026-01-04 12:20:55
TX-20260108092137-000004-0225,CUST-000004,3228.84,2026-01-04 22:27:12,credit_card,Home,3,29,"Johannesburg, ZA",mobile,78.61.251.81,"Johannesburg, ZA","Johannesburg, ZA",0,306,22,2026-01-04 22:27:12
TX-20260108092137-000004-0226,CUST-000004,3759.21,2026-01-06 06:16:35,credit_card,Electronics,1,30,"Johannesburg, ZA",tablet,78.61.251.200,"Johannesburg, ZA","Johannesburg, ZA",0,308,6,2026-01-06 06:16:35
TX-20260108092137-000004-0227,CUST-000004,4253.4,2026-01-08 02:05:23,bank_transfer,Home,1,29,"Johannesburg, ZA",tablet,78.61.251.125,"Johannesburg, ZA","Johannesburg, ZA",0,310,2,2026-01-08 02:05:23
TX-20260108092137-000004-0228,CUST-000004,4262.14,2026-01-08 10:47:43,bank_transfer,Digital,1,31,"Johannesburg, ZA",tablet,78.61.251.121,"Johannesburg, ZA","Johannesburg, ZA",0,310,10,2026-01-08 10:47:43
TX-20260108092137-000004-0229,CUST-000004,2851.2,2026-01-08 11:08:43,cod,Electronics,4,30,"Johannesburg, ZA",tablet,78.61.251.249,"Johannesburg, ZA","Johannesburg, ZA",0,310,11,2026-01-08 11:08:43
TX-20260108092137-000004-0230,CUST-000004,1272.88,2026-01-08 21:06:12,wallet,Grocery,3,27,"Johannesburg, ZA",tablet,78.61.251.33,"Johannesburg, ZA","Johannesburg, ZA",0,310,21,2026-01-08 21:06:12
TX-20260108092137-000004-0231,CUST-000004,2383.87,2026-01-08 22:52:23,cod,Electronics,2,29,"Johannesburg, ZA",tablet,78.61.251.25,"Johannesburg, ZA","Johannesburg, ZA",0,310,22,2026-01-08 22:52:23
TX-20260108092137-000005-0000,CUST-000005,725.86,2025-07-16 14:41:50,credit_card,Fashion,2,29,"Sao Paulo, BR",tablet,144.254.112.67,"Sao Paulo, BR","Sao Paulo, BR",0,262,14,2025-07-16 14:41:50
TX-20260108092137-000005-0001,CUST-000005,50.0,2025-07-16 19:51:51,cod,Fashion,2,29,"Sao Paulo, BR",tablet,144.254.112.185,"Sao Paulo, BR","Sao Paulo, BR",0,262,19,2025-07-16 19:51:51
TX-20260108092137-000005-0002,CUST-000005,4267.35,2025-07-16 23:04:52,credit_card,Grocery,2,29,"Sao Paulo, BR",tablet,144.254.112.230,"Sydney, AU","Sao Paulo, BR",1,262,23,2025-07-16 23:04:52
TX-20260108092137-000005-0003,CUST-000005,1028.48,2025-07-17 07:37:44,credit_card,Home,2,29,"Sao Paulo, BR",tablet,144.254.112.61,"Sao Paulo, BR","Sao Paulo, BR",1,263,7,2025-07-17 07:37:44
TX-20260108092137-000005-0004,CUST-000005,1079.14,2025-07-18 09:06:37,credit_card,Luxury,3,30,"Sao Paulo, BR",tablet,144.254.112.199,"Sao Paulo, BR","Sao Paulo, BR",0,264,9,2025-07-18 09:06:37
TX-20260108092137-000005-0005,CUST-000005,436.95,2025-07-20 06:11:31,credit_card,Fashion,1,29,"Sao Paulo, BR",tablet,144.254.112.81,"Sao Paulo, BR","Sao Paulo, BR",1,266,6,2025-07-20 06:11:31
TX-20260108092137-000005-0006,CUST-000005,1356.39,2025-07-22 05:30:42,bank_transfer,Digital,2,30,"Sao Paulo, BR",desktop,144.254.112.28,"Sao Paulo, BR","Sao Paulo, BR",1,268,5,2025-07-22 05:30:42
TX-20260108092137-000005-0007,CUST-000005,1395.96,2025-07-23 23:04:20,bank_transfer,Home,1,30,"Sao Paulo, BR",tablet,144.254.112.126,"Sao Paulo, BR","Sao Paulo, BR",0,269,23,2025-07-23 23:04:20
TX-20260108092137-000005-0008,CUST-000005,57.71,2025-07-24 15:04:06,credit_card,Grocery,1,30,"Sao Paulo, BR",tablet,144.254.112.64,"Sao Paulo, BR","Sao Paulo, BR",0,270,15,2025-07-24 15:04:06
TX-20260108092137-000005-0009,CUST-000005,876.05,2025-07-25 12:15:13,debit_card,Grocery,1,30,"Sao Paulo, BR",tablet,144.254.112.79,"Sao Paulo, BR","Sao Paulo, BR",1,271,12,2025-07-25 12:15:13
TX-20260108092137-000005-0010,CUST-000005,2060.37,2025-07-25 17:15:10,cod,Electronics,2,30,"Sao Paulo, BR",tablet,144.254.112.14,"Sao Paulo, BR","Sao Paulo, BR",0,271,17,2025-07-25 17:15:10
TX-20260108092137-000005-0011,CUST-000005,1557.11,2025-07-26 01:29:58,debit_card,Grocery,1,32,"Sao Paulo, BR",tablet,144.254.112.246,"Sao Paulo, BR","Sao Paulo, BR",0,272,1,2025-07-26 01:29:58
TX-20260108092137-000005-0012,CUST-000005,1373.16,2025-07-27 15:01:18,credit_card,Luxury,1,30,"Sao Paulo, BR",desktop,144.254.112.233,"Sao Paulo, BR","Sao Paulo, BR",0,273,15,2025-07-27 15:01:18
TX-20260108092137-000005-0013,CUST-000005,1571.81,2025-07-27 21:16:07,wallet,Grocery,1,28,"Sao Paulo, BR",tablet,144.254.112.61,"Sao Paulo, BR","Sao Paulo, BR",1,273,21,2025-07-27 21:16:07
TX-20260108092137-000005-0014,CUST-000005,413.1,2025-07-29 11:51:24,debit_card,Home,3,29,"Sao Paulo, BR",tablet,144.254.112.203,"Sydney, AU","Sao Paulo, BR",1,275,11,2025-07-29 11:51:24
TX-20260108092137-000005-0015,CUST-000005,1399.6,2025-07-30 20:33:15,bank_transfer,Home,3,29,"Sao Paulo, BR",desktop,144.254.112.225,"Sao Paulo, BR","Sao Paulo, BR",0,276,20,2025-07-30 20:33:15
TX-20260108092137-000005-0016,CUST-000005,8767.99,2025-07-31 09:29:25,debit_card,Digital,1,28,"Sao Paulo, BR",tablet,144.254.112.108,"Sao Paulo, BR","Sao Paulo, BR",1,277,9,2025-07-31 09:29:25
TX-20260108092137-000005-0017,CUST-000005,1700.85,2025-07-31 23:26:03,wallet,Home,1,30,"Sao Paulo, BR",tablet,144.254.112.165,"Sao Paulo, BR","Sao Paulo, BR",0,277,23,2025-07-31 23:26:03
TX-20260108092137-000005-0018,CUST-000005,2086.23,2025-08-01 10:17:51,debit_card,Electronics,2,30,"Sao Paulo, BR",tablet,144.254.112.81,"Sao Paulo, BR","Sao Paulo, BR",0,278,10,2025-08-01 10:17:51
TX-20260108092137-000005-0019,CUST-000005,5272.83,2025-08-04 01:13:15,debit_card,Luxury,1,29,"Sao Paulo, BR",tablet,144.254.112.217,"Sao Paulo, BR","Sao Paulo, BR",1,281,1,2025-08-04 01:13:15
TX-20260108092137-000005-0020,CUST-000005,1449.44,2025-08-04 05:28:28,wallet,Home,1,30,"Sao Paulo, BR",tablet,144.254.112.67,"Sao Paulo, BR","Sao Paulo, BR",1,281,5,2025-08-04 05:28:28
TX-20260108092137-000005-0021,CUST-000005,203.52,2025-08-10 16:32:06,wallet,Grocery,1,29,"Sao Paulo, BR",tablet,144.254.112.47,"Sao Paulo, BR","Sao Paulo, BR",1,287,16,2025-08-10 16:32:06
TX-20260108092137-000005-0022,CUST-000005,202.69,2025-08-11 02:52:28,cod,Fashion,2,28,"Sao Paulo, BR",tablet,144.254.112.143,"Sao Paulo, BR","Sao Paulo, BR",0,288,2,2025-08-11 02:52:28
TX-20260108092137-000005-0023,CUST-000005,357.53,2025-08-11 05:15:11,credit_card,Home,1,29,"Sao Paulo, BR",tablet,144.254.112.44,"Sao Paulo, BR","Sao Paulo, BR",1,288,5,2025-08-11 05:15:11
TX-20260108092137-000005-0024,CUST-000005,773.09,2025-08-13 04:22:36,cod,Grocery,1,29,"Sao Paulo, BR",tablet,144.254.112.4,"Lagos, NG","Sao Paulo, BR",1,290,4,2025-08-13 04:22:36
TX-20260108092137-000005-0025,CUST-000005,90.42,2025-08-14 08:32:19,bank_transfer,Digital,2,31,"Sao Paulo, BR",tablet,144.254.112.53,"Sao Paulo, BR","Sao Paulo, BR",1,291,8,2025-08-14 08:32:19
TX-20260108092137-000005-0026,CUST-000005,2180.58,2025-08-14 23:13:42,wallet,Grocery,3,31,"Sao Paulo, BR",desktop,144.254.112.220,"Sao Paulo, BR","Sao Paulo, BR",1,291,23,2025-08-14 23:13:42
TX-20260108092137-000005-0027,CUST-000005,1500.03,2025-08-17 01:39:38,wallet,Digital,2,30,"Sao Paulo, BR",tablet,144.254.112.105,"Sao Paulo, BR","Sao Paulo, BR",0,294,1,2025-08-17 01:39:38
TX-20260108092137-000005-0028,CUST-000005,6311.84,2025-08-18 05:20:03,wallet,Fashion,1,29,"Sao Paulo, BR",tablet,144.254.112.22,"Toronto, CA","Sao Paulo, BR",1,295,5,2025-08-18 05:20:03
TX-20260108092137-000005-0029,CUST-000005,5864.43,2025-08-19 06:23:35,wallet,Digital,4,30,"Sao Paulo, BR",tablet,144.254.112.99,"Sao Paulo, BR","Sao Paulo, BR",1,296,6,2025-08-19 06:23:35
TX-20260108092137-000005-0030,CUST-000005,1940.84,2025-08-20 20:25:33,wallet,Electronics,2,28,"Sao Paulo, BR",tablet,144.254.112.86,"Sao Paulo, BR","Sao Paulo, BR",0,297,20,2025-08-20 20:25:33
TX-20260108092137-000005-0031,CUST-000005,2081.82,2025-08-20 23:05:14,wallet,Luxury,2,29,"Sao Paulo, BR",tablet,144.254.112.208,"Sao Paulo, BR","Sao Paulo, BR",1,297,23,2025-08-20 23:05:14
TX-20260108092137-000005-0032,CUST-000005,1457.71,2025-08-21 04:15:47,cod,Home,2,31,"Sao Paulo, BR",tablet,144.254.112.95,"Sao Paulo, BR","Sao Paulo, BR",1,298,4,2025-08-21 04:15:47
TX-20260108092137-000005-0033,CUST-000005,1430.33,2025-08-21 12:38:56,credit_card,Luxury,3,30,"Sao Paulo, BR",tablet,144.254.112.127,"Sao Paulo, BR","Sao Paulo, BR",0,298,12,2025-08-21 12:38:56
TX-20260108092137-000005-0034,CUST-000005,1822.47,2025-08-21 23:36:07,debit_card,Electronics,2,29,"Sao Paulo, BR",tablet,144.254.112.37,"Sao Paulo, BR","Sao Paulo, BR",1,298,23,2025-08-21 23:36:07
TX-20260108092137-000005-0035,CUST-000005,2029.7,2025-08-22 17:27:18,debit_card,Home,3,29,"Sao Paulo, BR",desktop,144.254.112.238,"Sao Paulo, BR","Sao Paulo, BR",0,299,17,2025-08-22 17:27:18
TX-20260108092137-000005-0036,CUST-000005,343.55,2025-08-23 08:25:54,wallet,Luxury,3,28,"Sao Paulo, BR",desktop,144.254.112.112,"Sao Paulo, BR","Sao Paulo, BR",0,300,8,2025-08-23 08:25:54
TX-20260108092137-000005-0037,CUST-000005,1878.63,2025-08-23 13:41:07,bank_transfer,Fashion,3,29,"Sao Paulo, BR",tablet,144.254.112.14,"Toronto, CA","Sao Paulo, BR",1,300,13,2025-08-23 13:41:07
TX-20260108092137-000005-0038,CUST-000005,7008.32,2025-08-25 20:42:16,debit_card,Electronics,2,32,"Sao Paulo, BR",tablet,144.254.112.120,"Sao Paulo, BR","Sao Paulo, BR",1,302,20,2025-08-25 20:42:16
TX-20260108092137-000005-0039,CUST-000005,50.0,2025-08-27 13:25:04,bank_transfer,Electronics,1,30,"Sao Paulo, BR",tablet,144.254.112.127,"Toronto, CA","Sao Paulo, BR",1,304,13,2025-08-27 13:25:04
TX-20260108092137-000005-0040,CUST-000005,1827.2,2025-08-27 20:26:40,debit_card,Electronics,1,29,"Sao Paulo, BR",tablet,144.254.112.73,"Sao Paulo, BR","Sao Paulo, BR",1,304,20,2025-08-27 20:26:40
TX-20260108092137-000005-0041,CUST-000005,1086.61,2025-08-28 07:24:46,cod,Grocery,2,29,"Sao Paulo, BR",tablet,144.254.112.55,"Sao Paulo, BR","Sao Paulo, BR",0,305,7,2025-08-28 07:24:46
TX-20260108092137-000005-0042,CUST-000005,1188.71,2025-08-28 16:13:24,cod,Luxury,3,29,"Sao Paulo, BR",tablet,144.254.112.174,"Sao Paulo, BR","Sao Paulo, BR",1,305,16,2025-08-28 16:13:24
TX-20260108092137-000005-0043,CUST-000005,1315.63,2025-08-29 10:11:19,wallet,Digital,4,30,"Sao Paulo, BR",mobile,144.254.112.152,"Sao Paulo, BR","Sao Paulo, BR",0,306,10,2025-08-29 10:11:19
TX-20260108092137-000005-0044,CUST-000005,6356.3,2025-08-29 16:30:58,wallet,Fashion,1,29,"Sao Paulo, BR",tablet,144.254.112.182,"Sao Paulo, BR","Sao Paulo, BR",1,306,16,2025-08-29 16:30:58
TX-20260108092137-000005-0045,CUST-000005,498.11,2025-08-30 01:57:51,wallet,Luxury,1,31,"Sao Paulo, BR",tablet,144.254.112.12,"Sao Paulo, BR","Sao Paulo, BR",1,307,1,2025-08-30 01:57:51
TX-20260108092137-000005-0046,CUST-000005,497.05,2025-08-30 18:58:42,wallet,Digital,3,31,"Sao Paulo, BR",tablet,144.254.112.221,"Sao Paulo, BR","Sao Paulo, BR",1,307,18,2025-08-30 18:58:42
TX-20260108092137-000005-0047,CUST-000005,1651.77,2025-08-31 19:07:39,wallet,Electronics,4,29,"Sao Paulo, BR",tablet,144.254.112.66,"Sydney, AU","Sao Paulo, BR",1,308,19,2025-08-31 19:07:39
TX-20260108092137-000005-0048,CUST-000005,1897.82,2025-09-02 11:42:43,bank_transfer,Electronics,2,32,"Sao Paulo, BR",tablet,144.254.112.100,"Sao Paulo, BR","Sao Paulo, BR",0,310,11,2025-09-02 11:42:43
TX-20260108092137-000005-0049,CUST-000005,772.5,2025-09-02 18:32:01,debit_card,Electronics,4,29,"Sao Paulo, BR",tablet,144.254.112.189,"Sao Paulo, BR","Sao Paulo, BR",0,310,18,2025-09-02 18:32:01
TX-20260108092137-000005-0050,CUST-000005,1580.67,2025-09-02 20:00:21,cod,Fashion,3,30,"Sao Paulo, BR",tablet,144.254.112.95,"Sao Paulo, BR","Sao Paulo, BR",0,310,20,2025-09-02 20:00:21
TX-20260108092137-000005-0051,CUST-000005,1783.28,2025-09-03 00:40:18,bank_transfer,Home,3,31,"Sao Paulo, BR",tablet,144.254.112.24,"Sao Paulo, BR","Sao Paulo, BR",0,311,0,2025-09-03 00:40:18
